file_sha,predicted_class,predicted_class_confidence,predicted_security_confidence,repo_full_name,path
75f7d09ed6465f13121ac63cb45397f90b40a17e,NONE,0.27210023937032923,0.481859820008185,dvcrn/openclaw-skills-marketplace,plugins/sparkingskin-tech--vps-agent-migration/skills/vps-agent-migration/SKILL.md
f1feb56ca9c74e2597a31c05129c6bbed00b25e5,NONE,0.27223020804162484,0.4358069840902352,dbrijesh/raep,templates/skills/review-gates/SKILL.md
f546ac47b275b3be414cbbeb1267f0d0b1d249c5,MENTION,0.2722883476622311,0.4241765249727765,tophant-ai/ClawVault,skills/tophant-clawvault-installer/SKILL.md
4d93f25f4814bf96b4d2ca96e39fd243d42d8962,PRIMARY,0.2725032342545796,0.48792797120000114,modbender/skill-library-mcp,data/clawdefender/SKILL.md
5f9c9c0a499b54c3872ead2421edeb2494c134b5,NONE,0.2725180490261028,0.4792861437965894,modbender/skill-library-mcp,data/vps-agent-migration/SKILL.md
0b7232f21edf83ee97ef1f62da29cd67656e860a,SECONDARY,0.27287467906785734,0.5018198743845518,trinlive/it-log-app,.github/skills/deployment-checklist/SKILL.md
a1bd51bbceac2290d3afeb453257100a50c9e49d,SECONDARY,0.2728754565855505,0.537045145891576,Probably-Group/Dev-AID,.dev-aid/skills/expert/database-design/SKILL.md
e3678ee883bd5c41234fb99f4e2d19fec13f2675,SECONDARY,0.2730064727468738,0.4693447471810264,jamesjlundin/full-stack-web-and-mobile-template,.claude/skills/pr-review/SKILL.md
f8ca54dbd38dd3a14017c3c8752fb8d4342853f0,MENTION,0.27302147546452593,0.4513612014086597,obinopaul/agents-backend,backend/src/sandbox/agent_infra_sandbox/deepagents_cli/modes/skill_sets/software_developer/code-review/SKILL.md
79f698e96a0e6cfaba83ce068a82bba53ad9eff2,NONE,0.27309518134192484,0.41543972505624155,GeorgeDoors888/GB-Power-Market-JJ,openclaw-skills/skills/ecosincronia/read-policy/SKILL.md
d7c3b5066c8bd38f627ee9715770cd1a4b9466ab,PRIMARY,0.27316814365836034,0.4289555517891888,hxrrrrri/Skillbuilder_AI,evaluator-skills/database-review/SKILL.md
2efdb4f50c84b606b6e17116fa2c642c112b18d6,PRIMARY,0.27321222943983736,0.47294933763807784,goairix/sandbox,skills/sandbox-security-audit/SKILL.md
1fe5e0b8da543790ce9232f46b968741cf86a676,NONE,0.27324929635802647,0.471480498768031,picassio/pi-squad,src/skills/squad-backend-dev/SKILL.md
f23d5626429e12bbcc5467f988a5b6866afe6732,PRIMARY,0.2733655667648853,0.5040481313025943,BaGyun0107/harness-starterkit,.claude/skills/health/SKILL.md
6e17735c47b31e3572a663eb4a2427d99f0fd9a4,SECONDARY,0.27370083397983347,0.49205079048427686,berkcangumusisik/claude-code-practices,skills/schema-review/SKILL.md
5b06ad013aeb35117d5fe6757913e2b9d2dd7cc3,NONE,0.27371560068309203,0.4535443469067057,bachdyon/video-automator-skills,skills/free-tts/SKILL.md
24965ad475d2cf84ec558705941424ece78d0a26,PRIMARY,0.2738127813250171,0.4629835070671326,d0ublecl1ck/database-reviewer,SKILL.md
f07079eb882a70adc227a1c92f5bc166762f29d1,MENTION,0.2739395875195733,0.41509720838106956,eai-tools/eai,resources/gofer/system-skills/5_gofer_implement/SKILL.md
f07079eb882a70adc227a1c92f5bc166762f29d1,MENTION,0.2739395875195733,0.41509720838106956,eai-tools/eai,resources/gofer/agents-skills/5_gofer_implement/SKILL.md
f612570a8e8174892a750db6c7d56ed60a9e2e1b,MENTION,0.2741926432077897,0.4584658971626254,sonhaicoder/haiclaudeskill,skills/code-review/SKILL.md
0d0b05b1af707c685365b90fb14d199270d1ea47,NONE,0.2742197474538708,0.48013497517666154,dvcrn/openclaw-skills-marketplace,plugins/nukewire--clawdefender/skills/clawdefender/SKILL.md
124ddd6b06cd4af43ce0181be2d6a5b1472e79e9,PRIMARY,0.2742998099305339,0.45717742293703184,Lord1Egypt/awesome-skill-forge,community/clawhub/p/pupper0601-memory-manager/SKILL.md
705d1d50dcfff9dd0375811af9109ef0e27e1197,NONE,0.2743116078252037,0.45052116645997736,dvcrn/openclaw-skills-marketplace,plugins/zhangifonly--aixhs/skills/aixhs/SKILL.md
312bda690b2db3bbb64cdca434d6f5ee8004ec52,PRIMARY,0.27436454274738176,0.473097663762889,ajohnsonnow/r1-warren,clawhound/skill/SKILL.md
057e5ab5cfb38699c45fe187252a96a4e2f400f5,PRIMARY,0.27442827546960336,0.47098821545148106,knownasnaffy/prompthound,dataset/case_05087/SKILL.md
4d595c1470b9ecb44c8c33e7d187bf38e12355dc,PRIMARY,0.27450329713383587,0.4571577887668859,TrevorEdris/fellowship-of-the-workflows,skills/performance-optimization/SKILL.md
936f36f1851947fd54310444db0a426a495f00ae,SECONDARY,0.2745178236169951,0.5201905769532145,David-Li0406/meta-skill-evloving,skill-flow/data/skills-refined-autoskill-36k/skillsmp/code-review-118/SKILL.md
936f36f1851947fd54310444db0a426a495f00ae,SECONDARY,0.2745178236169951,0.5201905769532145,GangWooLee/Startup-Community-rails,.claude/skills/code-review/SKILL.md
936f36f1851947fd54310444db0a426a495f00ae,SECONDARY,0.2745178236169951,0.5201905769532145,David-Li0406/meta-skill-evloving,skill-flow/data/skills-refined-agentskillos-36k/skillsmp/code-review-118/SKILL.md
936f36f1851947fd54310444db0a426a495f00ae,SECONDARY,0.2745178236169951,0.5201905769532145,David-Li0406/meta-skill-evloving,skill-flow/data/skills-refined-skillclaw-36k/skillsmp/code-review-118/SKILL.md
936f36f1851947fd54310444db0a426a495f00ae,SECONDARY,0.2745178236169951,0.5201905769532145,David-Li0406/meta-skill-evloving,skill-flow/data/skills-refined-36k/skillsmp/code-review-118/SKILL.md
0bebbfd8cc2976ba02cb825f6a9f8e009ec1c7b1,PRIMARY,0.27457185646931426,0.46341211713287267,modbender/skill-library-mcp,data/claw-security-scanner/SKILL.md
39c8493157be6ce6b5f15fc40f3f6a863ef49d34,MENTION,0.274631300465205,0.37336909643246474,PiNocPie/thai-claude-skills,skills/marketing/seo-audit-th/SKILL.md
4bdf543d26f769efc1b6bce527f1c6cec603e149,MENTION,0.2747433683205997,0.5043266662439717,GeorgeDoors888/GB-Power-Market-JJ,openclaw-skills/skills/allinherog-star/kuaishou-sentiment-dashboard/SKILL.md
b9d11f75135a228e97e715a3c62b3142d7cd5b99,PRIMARY,0.2749609979456128,0.4518855763421836,TentacleOpera/switchboard,.claude/skills/clickup-attach/SKILL.md
a109274e5cc7ccdd92e65fc290aa436922f5e5c0,MENTION,0.2749826626801694,0.48628813791227027,dvcrn/openclaw-skills-marketplace,plugins/avimak--appdeploy/skills/appdeploy/SKILL.md
eded4948f110413785e14fc3c36c64e15a48208e,PRIMARY,0.27534148354117466,0.5033797608292515,Vimurai/ai-os,.claude/skills/ai-review/SKILL.md
eded4948f110413785e14fc3c36c64e15a48208e,PRIMARY,0.27534148354117466,0.5033797608292515,Vimurai/ai-os,src/claude/skills/ai-review/SKILL.md
1a053ca021b93f41c29e52ac023898ae2385bf1c,NONE,0.2754119936585715,0.41769501570836276,zuohuadong/volt-studio,skills/custom/sql-database-development/SKILL.md
7c3e2df6297831cc06a2b05412fdccd3bf51bd50,NONE,0.2755926023088804,0.44379527823331455,dvcrn/openclaw-skills-marketplace,plugins/mrgoodb--heap/skills/heap/SKILL.md
41d7d5d55d006373644f89d6f528d94d3e19ffd2,NONE,0.2755945949606957,0.41933677528280655,jooservices/XCrawler,.github/skills/database-migration-safety/SKILL.md
1d126af642e19d015022b8e16a432d54716ba76c,PRIMARY,0.27566954279573663,0.5123317626496053,lxyeternal/MalSkillBench,Dataset/Skills/benign/appdeploy/SKILL.md
1d126af642e19d015022b8e16a432d54716ba76c,PRIMARY,0.27566954279573663,0.5123317626496053,Demerzels-lab/elsamultiskillagent,public/skills/avimak/appdeploy/SKILL.md
1d126af642e19d015022b8e16a432d54716ba76c,PRIMARY,0.27566954279573663,0.5123317626496053,kbarbel640-del/skills,skills/avimak/appdeploy/SKILL.md
1d126af642e19d015022b8e16a432d54716ba76c,PRIMARY,0.27566954279573663,0.5123317626496053,duclm1x1/Dive-Ai,skills_library/devops_cloud/appdeploy/SKILL.md
1d126af642e19d015022b8e16a432d54716ba76c,PRIMARY,0.27566954279573663,0.5123317626496053,Trompetilla/Skills,skills/avimak/appdeploy/SKILL.md
1d126af642e19d015022b8e16a432d54716ba76c,PRIMARY,0.27566954279573663,0.5123317626496053,LJT-520/openClaw-backup,skills/avimak/appdeploy/SKILL.md
1d126af642e19d015022b8e16a432d54716ba76c,PRIMARY,0.27566954279573663,0.5123317626496053,Kernel8901/ai-agent-skills-classification,网页与前端开发/appdeploy/SKILL.md
1d126af642e19d015022b8e16a432d54716ba76c,PRIMARY,0.27566954279573663,0.5123317626496053,meghal86/stacksignal,.agents/skills/appdeploy/SKILL.md
1d126af642e19d015022b8e16a432d54716ba76c,PRIMARY,0.27566954279573663,0.5123317626496053,kbarbel640-del/skills,skills/tariqsumatri82/appdeploy-1-0-5/SKILL.md
1d126af642e19d015022b8e16a432d54716ba76c,PRIMARY,0.27566954279573663,0.5123317626496053,Trompetilla/Skills,skills/tariqsumatri82/appdeploy-1-0-5/SKILL.md
4affc1649ae4cbda908b35fc7adc2f5eee59fb8c,NONE,0.27568673308833297,0.48829953335424064,trelmitt/claude-skills,migration-safety-reviewer/SKILL.md
26b3e3c1a0894083077c723769c65145269936c5,NONE,0.27584460358277574,0.5000047449714718,timwukp/Kiro-SDLC-Scrum-best-practics,sprint-based-devsecops-kiro-best-practices/.kiro/skills/deployment-checklist/SKILL.md
5c63b259b1749d32d5014a4f70759f6a9ce7a1c9,NONE,0.2758573516640515,0.4191001301786426,fzymgc-house/fzymgc-house-skills,dev-flow/skills/review-pr/SKILL.md
8769ffb20cdc9b2176b62cbb553b995da43986ec,SECONDARY,0.27610509153965934,0.46506255406339553,hybridindie/instructions-and-rules,templates/opencode/.opencode/skills/create-migration/SKILL.md
cef4da87d8be7b6963d232d2440168fed131793f,MENTION,0.27610582037294834,0.400615377248797,gr1m0h/dot,home/dot_claude/skills/pr-review-respond/SKILL.md
52df3a988e0fc0ce40d5c1af325992b3b2bfc849,PRIMARY,0.2761213836768606,0.4740820801152872,rahulsub-be/cc-openclaw,.claude/skills/openclaw-add-secret/SKILL.md
de4a335b31d953fe958c783df2139eab08167705,NONE,0.27624835895425787,0.4728026056578462,trungdo9/ClauKit,skills/software/development/python-pro/SKILL.md
a6b1e796995bde70b642ba1c57ed2c185fc9bc01,NONE,0.2763700259159932,0.4372047093283243,justinmichaud/wk-tools,claude-skills/jsc-review/SKILL.md
bfb9af677e1c58456c3aa47c42c987f570e7bd34,PRIMARY,0.27650565470597044,0.44733397973629635,modbender/skill-library-mcp,data/ztp/SKILL.md
6befe32f92646aafc5e7899b7f1533245cdd975a,NONE,0.2765146930534085,0.4040229768719256,ryosukesuto/dotfiles,config/codex/skills/migrate-claude-to-codex/SKILL.md
4a3285d293563d8d8d82fe62457e8e2227087036,NONE,0.27653964852819607,0.463316149284545,penguintechinc/tobogganing,.claude/skills/running-e2e-tests/SKILL.md
4a3285d293563d8d8d82fe62457e8e2227087036,NONE,0.27653964852819607,0.463316149284545,penguintechinc/skauswatch,.claude/skills/running-e2e-tests/SKILL.md
4a3285d293563d8d8d82fe62457e8e2227087036,NONE,0.27653964852819607,0.463316149284545,penguintechinc/penguin-libs,.claude/skills/running-e2e-tests/SKILL.md
4a3285d293563d8d8d82fe62457e8e2227087036,NONE,0.27653964852819607,0.463316149284545,penguintechinc/nest,.claude/skills/running-e2e-tests/SKILL.md
773589be87d4dabbf1c620a621d6448ae6f98816,NONE,0.27658134949324154,0.4810983870049903,RobertGard/n8n-opencode-orchestrator,opencode/templates/skills/review-work/SKILL.md
000f76f0b0e500456e16bcd5a520597167653f56,PRIMARY,0.2766026721629529,0.39542828124237134,uchidayuma/sales-management-laravel-portfolio,.claude/skills/playwright-skill/SKILL.md
cb39db0c15aafbc05d66aeea95e08509f72f2077,MENTION,0.2766134511337208,0.4629564482974751,samzong/samzong,.agents/skills/pre-ship/SKILL.md
40d43332b4ed29585ae75a506582881f3ae2c9f2,MENTION,0.2769760834712223,0.4161016071748571,majiayu000/claude-skill-registry-data,integration/send/SKILL.md
40d43332b4ed29585ae75a506582881f3ae2c9f2,MENTION,0.2769760834712223,0.4161016071748571,synaptiai/agent-capability-standard,skills/send/SKILL.md
40d43332b4ed29585ae75a506582881f3ae2c9f2,MENTION,0.2769760834712223,0.4161016071748571,majiayu000/claude-skill-registry-data,data/send/SKILL.md
fc69fec2ce95ee8f016ab7e9206ec876af6728a3,PRIMARY,0.27699863625185267,0.5045312307086344,claudianus/superliora,packages/agent-core/src/skill/catalog/ericgrill-code-review-checklist/SKILL.md
01de90229dc3d084d32bc589b940bc3657f451e3,PRIMARY,0.27704058565544715,0.4935662271496275,diazMelgarejo/Perpetua-Tools,.agents/skills/code-review/SKILL.md
01de90229dc3d084d32bc589b940bc3657f451e3,PRIMARY,0.27704058565544715,0.4935662271496275,diazMelgarejo/Perpetua-Tools,.claude/skills/code-review/SKILL.md
08fceaf01f65ba15527580cbc85f7c2caf4394be,NONE,0.2770574127465708,0.42304164676009015,JackSmack1971/CCSIF,.claude/skills/skill-auditor/SKILL.md
7be35c6615089cf6ee1dbb30976f89f608eb30ea,MENTION,0.27720433742711076,0.43894929716221065,dvcrn/openclaw-skills-marketplace,plugins/pfaria32--openclaw-shield/skills/openclaw-shield/SKILL.md
d4d6ce51b56ab129dce5a237d2675f1b674602bd,PRIMARY,0.2772538867090344,0.41758875437905596,furutsubaki/minazuki-ui,.agents/skills/run-nuxt3/SKILL.md
07096b5c5198d009770d548060d88cfc7a6b2211,PRIMARY,0.27730363963083593,0.4660703300519773,dvcrn/openclaw-skills-marketplace,plugins/betsymalthus--claw-security-scanner/skills/claw-security-scanner/SKILL.md
6a2d67722050d5bb5b2a1b19220a716822c1b94a,NONE,0.27733473478356097,0.4550086802272905,leandronsp/dotfiles,claude/.claude/skills/review/SKILL.md
6a2d67722050d5bb5b2a1b19220a716822c1b94a,NONE,0.27733473478356097,0.4550086802272905,pedro-psb/dotfiles,stow/claude/.config/claude/skills/review/SKILL.md
a695abe1f55dd3087a903cf7be05e8de119e897c,PRIMARY,0.2773588354832855,0.4653544932264518,rickyananda/hermes-skills,devops/skills-github-sync/SKILL.md
e28f4b4dd365ec9e9e1b0e8f322cb8d8eb9b1831,PRIMARY,0.27737316385055616,0.44200184005299414,victordibia/designing-multiagent-systems,picoagents/src/picoagents/skills/code-review/SKILL.md
e28f4b4dd365ec9e9e1b0e8f322cb8d8eb9b1831,PRIMARY,0.27737316385055616,0.44200184005299414,RameshGilaka/designing-multiagent-systems,picoagents/src/picoagents/skills/code-review/SKILL.md
5a4a6efbb24e293c06fddd7439e97275f111e0e0,PRIMARY,0.2773880460428085,0.5053730838686429,robertzengcn/aiFetchly,.claude/skills/context-save/SKILL.md
8f31540befe84fae6c625f0639ee65d51520e782,PRIMARY,0.2774877035336755,0.4336847850795947,MacroTechTitan/MaximusAI,skills/maximus-code-review/SKILL.md
abcaefc330b99e321228edfb33461fd3a9f5b4f3,NONE,0.27750538395230445,0.5302232709280967,indrasvat/claude-code-skills,skills/migration-guard/SKILL.md
d53de48d64c24b884a97906619a6da422d500bdc,SECONDARY,0.27752511756818854,0.5132218067848348,majiayu000/claude-skill-registry,skills/security/backend-safeguard/SKILL.md
d53de48d64c24b884a97906619a6da422d500bdc,SECONDARY,0.27752511756818854,0.5132218067848348,majiayu000/claude-skill-registry,skills/data/backend-safeguard/SKILL.md
4751bd188b51a17a96bccfdd8d42ed7d5c6cec43,SECONDARY,0.2775694316307955,0.4610262184798266,saodonga/skillclaude,skills/code-review/SKILL.md
